9391280,Incomplete,"[['astolat', '/users/astolat/pseuds/astolat']]","<p>I had often wished for the chance to meet His Imperial Majesty, of course, but hardly under these circumstances. I’d really envisioned something more along the lines of a command performance for the court, or perhaps a ceremony of decoration as a Master of the Arts.</p>","[['Translation into 中文-普通话 國語 available: Incomplete/未完待续 by astolat by Iuris', ['Incomplete/未完待续 by astolat', '/works/12760176'], ['Iuris', '/users/Iuris/pseuds/Iuris']]]",,,"[[['Restricted Work', None], ['[Podfic] Incomplete', '/works/20665589']], [['[Podfic] The Emperor\'s Sword (""Incomplete"" Ch.2)', '/works/24715540'], ['greedy_dancer', '/users/greedy_dancer/pseuds/greedy_dancer']], [['Restricted Work', None], ['rarepolarbear', '/users/rarepolarbear/pseuds/rarepolarbear']]]",,,ao3,Mature,"['Creator Chose Not To Use Archive Warnings', 'Graphic Depictions Of Violence']",['M/M'],"[['Wiedźmin | The Witcher (Video Game)', '/tags/Wied%C5%BAmin%20%7C%20The%20Witcher%20(Video%20Game)/works']]","[['romantic', 'Geralt of Rivia', 'Emhyr var Emreis']]","[['Jaskier | Dandelion', '/tags/Jaskier%20%7C%20Dandelion/works'], ['Geralt z Rivii | Geralt of Rivia', '/tags/Geralt%20z%20Rivii%20%7C%20Geralt%20of%20Rivia/works'], ['Emhyr var Emreis', '/tags/Emhyr%20var%20Emreis/works'], ['Zoltan Chivay', '/tags/Zoltan%20Chivay/works'], ['Johnny the Godling', '/tags/Johnny%20the%20Godling/works']]","['Music', 'Crones of Crookback Bog', 'POV Outsider']",English,"[['3', 'Witcher works']]",[],2017-01-19,2017-01-23,25607,2,2,211,3407,420,50017
9391280,Incomplete,"[['astolat', '/users/astolat/pseuds/astolat']]","<p>I had often wished for the chance to meet His Imperial Majesty, of course, but hardly under these circumstances. I’d really envisioned something more along the lines of a command performance for the court, or perhaps a ceremony of decoration as a Master of the Arts.</p>","[['Translation into 中文-普通话 國語 available: Incomplete/未完待续 by astolat by Iuris', ['Incomplete/未完待续 by astolat', '/works/12760176'], ['Iuris', '/users/Iuris/pseuds/Iuris']]]",,,"[[['Restricted Work', None], ['[Podfic] Incomplete', '/works/20665589']], [['[Podfic] The Emperor\'s Sword (""Incomplete"" Ch.2)', '/works/24715540'], ['greedy_dancer', '/users/greedy_dancer/pseuds/greedy_dancer']], [['Restricted Work', None], ['rarepolarbear', '/users/rarepolarbear/pseuds/rarepolarbear']]]",,,ao3,Mature,"['Creator Chose Not To Use Archive Warnings', 'Graphic Depictions Of Violence']",['M/M'],"[['Wiedźmin | The Witcher (Video Game)', '/tags/Wied%C5%BAmin%20%7C%20The%20Witcher%20(Video%20Game)/works']]","[['romantic', 'Geralt of Rivia', 'Emhyr var Emreis']]","[['Jaskier | Dandelion', '/tags/Jaskier%20%7C%20Dandelion/works'], ['Geralt z Rivii | Geralt of Rivia', '/tags/Geralt%20z%20Rivii%20%7C%20Geralt%20of%20Rivia/works'], ['Emhyr var Emreis', '/tags/Emhyr%20var%20Emreis/works'], ['Zoltan Chivay', '/tags/Zoltan%20Chivay/works'], ['Johnny the Godling', '/tags/Johnny%20the%20Godling/works']]","['Music', 'Crones of Crookback Bog', 'POV Outsider']",English,"[['3', 'Witcher works']]",[],2017-01-19,2017-01-23,25607,2,2,211,3407,420,50017
